Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối
e3bb290d-3d56-4e4b-8fb1-ed35f889304f,,WALLET_WITHDRAW_BANK,SUCCESS,2502.37,USD,,,,Rút về ngân hàng ACB ****2231,2026-05-19 14:07:00,
3a960163-e0e8-4560-8ab6-7b1ad8ade154,,WALLET_TOP_UP,SUCCESS,2443.84,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-05-19 02:07:00,
235ed7f4-7b55-447f-8f5c-a9ef9c50843f,****0104,DECLINE_FEE,PENDING,0.36,EUR,116.86,,,FX fee for SQ *THE COFFEE HOUSE,2026-05-18 12:09:00,
8072f7b4-2222-42cc-8e7d-26f51f3b2c7e,****0104,CARD_PAYMENT,SUCCESS,35.55,EUR,116.86,,,The Coffee House,2026-05-18 12:08:00,
a62ae498-5802-4477-8646-39cdd9ec1298,****0101,CARD_PAYMENT,SUCCESS,10,USD,96.33,,,Subscription PADDLE.NET* NOTION,2026-05-18 12:05:00,
21dbc5e4-cb93-449b-82e0-760764206097,,WALLET_WITHDRAW,SUCCESS,354.04,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-05-17 01:34:00,
4cc27fad-6001-44ea-8a1c-72071a149d26,****0104,CARD_TOP_UP,CANCEL,354.04,EUR,116.86,,,Top-up from wallet,2026-05-17 01:34:00,
3922dc81-8f2d-49fb-8e95-0646d18c76b3,,WALLET_WITHDRAW,SUCCESS,350.63,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-05-16 19:34:00,
6aedc5e2-2b93-4350-808b-4a39314bb78c,****0101,CARD_TOP_UP,SUCCESS,350.63,USD,96.33,,,Top-up from wallet,2026-05-16 19:34:00,
7307c345-eff4-402c-889f-c911e82c354e,****0101,CARD_PAYMENT,SUCCESS,92.36,USD,96.33,,,AliExpress,2026-05-16 19:30:00,
20cb4b7a-bbf5-4d66-80c9-df1360e63018,,WALLET_WITHDRAW_BANK,SUCCESS,1947.47,USD,,,,Rút về ngân hàng ACB ****2231,2026-05-16 18:51:00,
7cdcb08a-9c8e-4a8c-8c1d-da35c3d4bac6,,WALLET_TOP_UP,SUCCESS,803.13,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-05-16 14:34:00,
0618d430-a9af-45b5-854a-655b609ad8f4,,WALLET_TOP_UP,SUCCESS,1830.84,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-05-15 22:51:00,
f830156c-3224-4900-857e-8276f1e72dd8,****0103,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,,,Subscription ADOBE *CREATIVE CLD,2026-05-15 18:15:00,
824d878b-0b75-4c46-8006-196deacbc8c6,****0102,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,,,Subscription GOOGLE *YOUTUBEPREM,2026-05-12 16:53:00,
9e8c1e72-9a31-4d5a-83c3-9c1ba74b3d44,****0106,CARD_PAYMENT,FAILURE,82.19,USD,84.19,,,Trial card spend,2026-05-12 09:00:00,
a1919c6f-dfb6-4822-8f6c-a471d21b73fc,****0104,DECLINE_FEE,SUCCESS,0.09,EUR,116.86,,,FX fee for GRAB* RIDE HCM,2026-05-11 13:50:00,
4cc974ee-bd76-4e44-8b24-843e3dc8043e,****0104,CARD_PAYMENT,SUCCESS,8.8,EUR,116.86,,,Grab,2026-05-11 13:49:00,
717098b3-4cdb-4b81-8d30-3121219a5b28,,WALLET_WITHDRAW_BANK,SUCCESS,1723.73,USD,,,,Rút về ngân hàng ACB ****2231,2026-05-10 04:07:00,
692f2baf-7e4d-4b61-8ed9-5ec0a61c967d,****0102,CARD_PAYMENT,SUCCESS,42.65,USD,355.72,,,Apple,2026-05-09 19:36:00,
ad920000-c11f-4f78-86f2-e5380d53747b,,WALLET_TOP_UP,SUCCESS,1915.28,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-05-09 16:07:00,
1bd54f02-b739-40c2-8d9d-d14b89ab9c7d,****0101,CARD_REFUND,SUCCESS,23.5,USD,96.33,,,Refund order,2026-05-09 14:03:00,
3456f296-6e43-4999-8fc6-3e47179c3a8b,****0102,CARD_PAYMENT,SUCCESS,9.99,USD,355.72,,,Subscription Spotify P0F2K,2026-05-09 12:27:00,
d6c92ffd-5e31-40b4-88d4-50e976591d69,****0101,CARD_PAYMENT,SUCCESS,398.98,USD,96.33,,,Booking.com,2026-05-09 05:27:00,
37dc55b2-8980-4eb9-86a0-7e9482c231c9,****0101,CARD_PAYMENT,SUCCESS,236.53,USD,96.33,,,Amazon,2026-05-08 09:06:00,
79a562d7-236f-4b9e-83cb-9d84f8d1cdfb,****0106,CARD_PAYMENT,SUCCESS,18.98,USD,84.19,,,Trial card spend,2026-05-07 14:00:00,
657a6760-ae88-4a21-8a21-15f7b15787f2,****0102,CARD_PAYMENT,SUCCESS,15.49,USD,355.72,,,Subscription NETFLIX.COM,2026-05-06 18:48:00,
a6c6c161-e9bb-490f-8898-c3aa7f69aa09,****0103,CARD_PAYMENT,SUCCESS,20,USD,1167.86,,,Subscription OPENAI *CHATGPT SUBSCR,2026-05-03 14:51:00,
f8c24ea1-88bc-4ede-831a-fa35038cac4c,****0106,CARD_PAYMENT,SUCCESS,73.88,USD,84.19,,,Trial card spend,2026-05-03 10:00:00,
214aff45-0ba9-401e-87e6-e43f2de415d9,****0101,CARD_PAYMENT,SUCCESS,37.36,USD,96.33,,,Shopee,2026-05-02 12:27:00,
48a57c3b-27ba-4b01-8c7b-03fabd6a788c,****0106,CARD_TOP_UP,SUCCESS,243.95,USD,84.19,,,Top-up from wallet,2026-05-02 09:00:00,
f8cbe094-8023-41d1-817a-5b1407d85cf9,,WALLET_WITHDRAW,SUCCESS,243.95,USD,,,,Nạp vào thẻ Volcano Trial (VC06),2026-05-02 09:00:00,
ca110457-a466-4206-8ea9-8b6eb26a3537,****0101,CARD_PAYMENT,SUCCESS,15.15,USD,96.33,,,Steam,2026-05-01 02:32:00,
1b7d3617-54fb-4d0d-85bb-9937ed5e795a,****0104,DECLINE_FEE,SUCCESS,0.59,EUR,116.86,,,FX fee for NAMECHEAP* DOMAIN,2026-04-30 14:22:00,
f6873d95-b2fb-4a07-803a-a7c0f491b216,****0104,CARD_PAYMENT,SUCCESS,59.12,EUR,116.86,,,Namecheap,2026-04-30 14:21:00,
98e19c03-533e-4a0c-8086-0a067e42571b,****0103,CARD_PAYMENT,SUCCESS,49.46,USD,1167.86,,,Amazon,2026-04-29 14:35:00,
60a0f01f-b1c3-45c8-838e-dd336b6a7a74,****0101,CARD_PAYMENT,SUCCESS,9.87,USD,96.33,,,Vultr,2026-04-28 20:50:00,
283ecc02-24f1-4283-8b1b-38cb416788e4,****0101,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,,,Subscription NORDVPN *MONTHLY,2026-04-28 17:28:00,
067490f8-5ea9-46c3-80b5-1fee30d13ec2,****0101,CARD_PAYMENT,SUCCESS,23.62,USD,96.33,,,Grab,2026-04-28 06:56:00,
4f0c00f9-9fda-471c-8a84-bf43d813cdfe,****0102,CARD_PAYMENT,SUCCESS,16,USD,355.72,,,Subscription CLOUDWAYS HOSTING,2026-04-27 16:50:00,
4f17e9f2-8010-445b-8385-8297f1934eef,****0101,CARD_TOP_UP,SUCCESS,351.65,USD,96.33,,,Top-up from wallet,2026-04-27 14:00:00,
67effe57-fd37-4287-868c-208818815fc1,,WALLET_WITHDRAW,SUCCESS,351.65,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-04-27 14:00:00,
4b583715-ded8-4392-85bf-2ae8c6418592,****0101,CARD_PAYMENT,SUCCESS,5.61,USD,96.33,,,Uber,2026-04-27 12:59:00,
43c23b83-c406-4328-8548-b200f6327054,,WALLET_WITHDRAW_BANK,SUCCESS,1889.98,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-27 12:01:00,
6cea8fd4-b97c-4ec2-8980-306636ca03f5,****0103,CARD_PAYMENT,SUCCESS,2.45,USD,1167.86,,,Uber,2026-04-27 06:02:00,
3f3e6cdd-fb6f-40ba-81f7-35195e2a5da8,****0103,CARD_PAYMENT,SUCCESS,23.68,USD,1167.86,,,The Coffee House,2026-04-26 20:47:00,
03e49007-5d42-4b79-885f-c020c5ba5804,****0104,CARD_TOP_UP,SUCCESS,491.29,EUR,116.86,,,Top-up from wallet,2026-04-26 19:00:00,
3d571a92-6f08-49ff-8c75-ede0b3327efd,,WALLET_WITHDRAW,SUCCESS,491.29,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-04-26 19:00:00,
1decfc6d-eb82-409a-8b8f-432a211f55bb,,WALLET_TOP_UP,SUCCESS,974.85,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-26 18:00:00,
30151689-8244-4ef3-8482-23a624568e27,,WALLET_TOP_UP,SUCCESS,1903.52,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-04-26 15:01:00,
249d3ac8-3689-43d5-8249-90334e436f94,****0101,CARD_TOP_UP,SUCCESS,427,USD,96.33,,,Top-up from wallet,2026-04-25 23:06:00,
e00c7d23-c934-4f62-818a-c4826cd59cb9,,WALLET_WITHDRAW,SUCCESS,427,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-04-25 23:06:00,
59b10ac7-776b-4c27-8cd8-4e987003f945,****0103,CARD_TOP_UP,SUCCESS,468.44,USD,1167.86,,,Top-up from wallet,2026-04-25 19:06:00,
e8a30105-0086-479c-8bfe-385e52594a19,,WALLET_WITHDRAW,SUCCESS,468.44,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-04-25 19:06:00,
11e5b513-08a9-4b14-8daf-de1f4d55d53c,****0103,CARD_TOP_UP,SUCCESS,363.49,USD,1167.86,,,Top-up from wallet,2026-04-25 18:06:00,
1c83bbf8-6ea3-4ba5-87ab-d565a0a2ad59,,WALLET_WITHDRAW,SUCCESS,363.49,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-04-25 18:06:00,
c8cb4c08-78bc-4ef1-8592-2d1ae1893e06,,WALLET_WITHDRAW,SUCCESS,353.5,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-04-25 16:06:00,
d07c2c28-b80d-424f-8f4c-079abf70348d,****0103,CARD_TOP_UP,SUCCESS,353.5,USD,1167.86,,,Top-up from wallet,2026-04-25 16:06:00,
8f391112-0f40-48dd-87e9-63d1c36b8bf7,****0103,CARD_PAYMENT,SUCCESS,137.44,USD,1167.86,,,Shopee,2026-04-25 10:33:00,
9e0db211-c327-4530-8d23-2838a0f17324,,WALLET_TOP_UP,SUCCESS,1464.81,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-25 10:06:00,
7ebaf1aa-d745-4d38-8377-d6975314f551,,WALLET_WITHDRAW_BANK,SUCCESS,1700.52,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-24 21:01:00,
f2a83bbd-4f2f-49d5-886e-05c04dd08487,,WALLET_WITHDRAW_BANK,SUCCESS,2171.25,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-24 19:15:00,
08f6337e-c9bc-46d9-85fc-8961354fb163,****0104,DECLINE_FEE,SUCCESS,2.08,EUR,116.86,,,FX fee for SHOPEE *ORDER,2026-04-24 14:28:00,
edd43511-936a-4f10-8a7b-8c8b31ca1b34,****0104,CARD_PAYMENT,SUCCESS,207.92,EUR,116.86,,,Shopee,2026-04-24 14:27:00,
c9d67b41-2049-4715-8b17-04859d485103,****0103,CARD_PAYMENT,SUCCESS,15,USD,1167.86,,,Subscription FIGMA.COM,2026-04-24 14:10:00,
0f8fe55b-de9d-486e-86b5-f391b1659d46,,WALLET_TOP_UP,SUCCESS,2129.54,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-24 13:15:00,
668d43ef-e347-4c62-8cf7-e22273a90cf8,,WALLET_WITHDRAW,SUCCESS,327.87,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-04-24 13:01:00,
efab5307-aea0-46e4-8436-f2dbfd3dad06,****0102,CARD_TOP_UP,SUCCESS,327.87,USD,355.72,,,Top-up from wallet,2026-04-24 13:01:00,
545f0854-01be-4383-8e09-2b877fde5b04,,WALLET_TOP_UP,SUCCESS,2226.49,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-24 09:01:00,
f1d9ae5e-50c7-4229-8d63-cb64a523d33a,****0101,CARD_PAYMENT,SUCCESS,55.92,USD,96.33,,,Apple,2026-04-23 16:24:00,
600b3ecb-a728-42c3-8cfb-408e27887c11,,WALLET_WITHDRAW_BANK,SUCCESS,2039.34,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-23 11:36:00,
3fd4698e-bdd9-4789-8418-54d8464309a6,,WALLET_TOP_UP,SUCCESS,1759.13,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-23 10:36:00,
31086a32-8010-4b7c-8546-be93cb16b355,,WALLET_WITHDRAW,SUCCESS,251.69,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-04-23 06:21:00,
363da837-9488-45f1-8847-713fa09ce09e,****0102,CARD_TOP_UP,SUCCESS,251.69,USD,355.72,,,Top-up from wallet,2026-04-23 06:21:00,
459f7a4e-0dde-462d-8d21-11256e1d4c95,,WALLET_TOP_UP,SUCCESS,247.89,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-23 02:39:00,
53a65798-1aee-4b73-8a56-de171f8737e3,,WALLET_TOP_UP,SUCCESS,211.72,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-04-22 19:21:00,
5d24ece1-78fe-462c-89cc-755a9c341617,****0103,CARD_PAYMENT,SUCCESS,8.75,USD,1167.86,,,Vultr,2026-04-22 00:34:00,
54293308-0e07-4226-855f-1f54296206cc,****0103,CARD_PAYMENT,SUCCESS,16.33,USD,1167.86,,,Grab,2026-04-21 23:37:00,
a5fd738c-671d-4557-865b-94c22227f977,****0101,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,,,Subscription CANVA* PRO MONTHLY,2026-04-21 20:16:00,
25058588-b658-450f-8e34-8af5f093c6db,,WALLET_WITHDRAW,SUCCESS,488.67,USD,,,,Nạp vào thẻ Zenith Main (VC03),2026-04-21 16:38:00,
747b9034-fb15-4cf0-88de-b07258553379,****0103,CARD_TOP_UP,SUCCESS,488.67,USD,1167.86,,,Top-up from wallet,2026-04-21 16:38:00,
4d6545a8-ba76-4667-81f6-602f63911aae,****0102,CARD_PAYMENT,SUCCESS,200.1,USD,355.72,,,Shopee,2026-04-21 11:43:00,
d11797c4-6b9d-4bb3-80d6-69e74f06ccb3,****0101,CARD_PAYMENT,SUCCESS,34.11,USD,96.33,,,The Coffee House,2026-04-21 02:26:00,
f3252d40-d5f4-4e44-87cb-573141cb1f9e,,WALLET_WITHDRAW_BANK,SUCCESS,2500.68,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-20 21:44:00,
242eb9bd-4c52-46be-898b-639db580c8af,,WALLET_TOP_UP,SUCCESS,444.29,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-04-20 20:38:00,
e64c4e78-c1a0-4391-8ea1-c918af628f91,,WALLET_TOP_UP,SUCCESS,2512.67,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-20 14:44:00,
9c73144a-9a8f-4d03-8a77-030be129b49b,****0101,CARD_PAYMENT,SUCCESS,10,USD,96.33,,,Subscription PADDLE.NET* NOTION,2026-04-18 12:24:00,
a24a5c43-70f0-4936-8f34-c0a2978026d5,****0102,CARD_PAYMENT,SUCCESS,65.7,USD,355.72,,,Shopee,2026-04-18 06:15:00,
571d8b6b-9f2e-4bb3-8b2e-656665700904,,WALLET_WITHDRAW,SUCCESS,302.2,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-04-16 16:59:00,
aa80be6d-2f5b-4e08-8c3a-0225859cbf83,****0102,CARD_TOP_UP,SUCCESS,302.2,USD,355.72,,,Top-up from wallet,2026-04-16 16:59:00,
41290c83-466c-48c6-8a2c-127984905fec,,WALLET_TOP_UP,SUCCESS,357.45,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-16 09:59:00,
4796fe6b-4858-4985-8df8-7a58e0f5c4e3,,WALLET_WITHDRAW,SUCCESS,460.37,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-04-15 15:02:00,
62b0f71b-b4c5-4804-8e0f-b9439463cd4d,****0101,CARD_TOP_UP,FAILURE,460.37,USD,96.33,,,Top-up from wallet,2026-04-15 15:02:00,
59f02423-0d59-4751-8bbf-e2c988eeda27,****0104,CARD_TOP_UP,SUCCESS,215.37,EUR,116.86,,,Top-up from wallet,2026-04-15 14:02:00,
ed8c70b2-42a6-48ef-8caa-583de4b530e5,,WALLET_WITHDRAW,SUCCESS,215.37,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-04-15 14:02:00,
a99379c1-7746-4f6d-861b-a3d60e1dea9d,****0102,CARD_PAYMENT,SUCCESS,32.66,USD,355.72,,,Amazon,2026-04-15 13:55:00,
51219714-d142-486c-84ae-407e8b981149,,WALLET_WITHDRAW,SUCCESS,499.14,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-04-15 08:02:00,
80c86c54-dfe1-4470-836f-a13cf021565a,****0101,CARD_TOP_UP,SUCCESS,499.14,USD,96.33,,,Top-up from wallet,2026-04-15 08:02:00,
da24ea8a-db1b-44c4-809c-1caa280a30a2,****0103,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,,,Subscription ADOBE *CREATIVE CLD,2026-04-15 08:00:00,
cebb5b22-abd5-46be-8825-5795d229e33b,,WALLET_WITHDRAW_BANK,SUCCESS,1098.53,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-15 04:02:00,
f4e1ca58-0abb-4894-86af-dd470f6d4f53,,WALLET_TOP_UP,SUCCESS,2318.76,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-14 22:02:00,
dda78baf-30fd-4db7-8dd3-7ae004e49e49,****0104,DECLINE_FEE,SUCCESS,1.99,EUR,116.86,,,FX fee for SHOPEE *ORDER,2026-04-14 15:56:00,
a8bca7c4-7755-4b35-8fba-4cce745f1204,****0104,CARD_PAYMENT,SUCCESS,198.76,EUR,116.86,,,Shopee,2026-04-14 15:55:00,
4b15a64b-e99f-4e17-872c-c8e49988505a,****0102,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,,,Subscription GOOGLE *YOUTUBEPREM,2026-04-12 19:12:00,
fc434255-7c36-4ffe-823d-9e9a9cf49dc5,,WALLET_WITHDRAW_BANK,SUCCESS,1485.82,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-10 12:16:00,
5cd63eda-6c57-4600-89e9-e5842e43bc3e,,WALLET_WITHDRAW,SUCCESS,194.64,USD,,,,Nạp vào thẻ Volcano EU (VC04),2026-04-10 09:16:00,
a70bc83b-2c42-4a7c-8e37-4fccda6e3399,****0104,CARD_TOP_UP,SUCCESS,194.64,EUR,116.86,,,Top-up from wallet,2026-04-10 09:16:00,
3e4cae6e-9ef2-48c7-8c40-e6cca300913e,****0104,DECLINE_FEE,SUCCESS,0.41,EUR,116.86,,,FX fee for SHOPEE *ORDER,2026-04-10 04:31:00,
9abdf2b4-2282-4000-84a1-68b283afebc0,****0104,CARD_PAYMENT,SUCCESS,41.2,EUR,116.86,,,Shopee,2026-04-10 04:30:00,
648cec0e-1a1f-4abd-8287-96011cef1f8f,,WALLET_TOP_UP,SUCCESS,1622.32,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-09 22:16:00,
268fe7a6-cebb-4aa2-86be-093ac085937a,****0102,CARD_PAYMENT,PROCESSING,9.99,USD,355.72,,,Subscription Spotify P0F2K,2026-04-09 14:39:00,
1759416d-a5bc-4684-8138-34869793bd66,****0101,CARD_PAYMENT,SUCCESS,6.54,USD,96.33,,,Grab,2026-04-09 13:09:00,
8a03aada-8048-4a0b-88f1-416817bcae67,****0102,CARD_PAYMENT,SUCCESS,425.39,USD,355.72,,,Facebook Ads,2026-04-09 05:18:00,
caf4aafe-8c36-4081-85a8-96f94b35977d,,WALLET_WITHDRAW_BANK,SUCCESS,1286,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-08 16:24:00,
a24b8655-0bbc-4fdb-8166-023fe235780d,****0103,CARD_PAYMENT,SUCCESS,45.51,USD,1167.86,,,Apple,2026-04-08 10:20:00,
0a4e9354-833b-4bd4-84a4-8a318a03fdee,****0101,CARD_PAYMENT,SUCCESS,43.54,USD,96.33,,,Steam,2026-04-08 08:32:00,
6fbe683f-e458-4b72-8cd4-893c96f4af79,,WALLET_TOP_UP,SUCCESS,1277.73,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-08 08:24:00,
a52614ba-d47b-499f-8f5b-d7328f01b244,****0103,CARD_PAYMENT,SUCCESS,35.1,USD,1167.86,,,Steam,2026-04-07 11:16:00,
47cbccc0-64d1-47fa-88e8-8101d3d3bcc8,****0102,CARD_TOP_UP,SUCCESS,418.88,USD,355.72,,,Top-up from wallet,2026-04-07 05:52:00,
50890245-c01e-4304-8199-739ab4898783,,WALLET_WITHDRAW,SUCCESS,418.88,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-04-07 05:52:00,
f39c28db-1f5c-44c6-852a-fb38887f1a2b,****0102,CARD_PAYMENT,SUCCESS,15.49,USD,355.72,,,Subscription NETFLIX.COM,2026-04-06 19:52:00,
8d099e5d-b5ad-44f9-8bd6-3d689eb13834,****0101,CARD_TOP_UP,SUCCESS,515.14,USD,96.33,,,Top-up from wallet,2026-04-06 18:52:00,
c9568214-891c-4735-85e5-80545f066583,,WALLET_WITHDRAW,SUCCESS,515.14,USD,,,,Nạp vào thẻ Volcano Ads (VC01),2026-04-06 18:52:00,
9738b100-7d82-498c-80d5-bbaa3f21de0b,,WALLET_TOP_UP,SUCCESS,973.99,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-04-06 17:52:00,
27dc5b9f-7614-4b35-8e3e-c48f03e78204,****0101,CARD_PAYMENT,SUCCESS,21.15,USD,96.33,,,Namecheap,2026-04-06 07:22:00,
f97f1f5e-c202-43e0-8c52-660a93027b14,****0102,CARD_PAYMENT,PENDING,70.36,USD,355.72,,,Booking.com,2026-04-05 21:59:00,
b687f588-3569-44a8-8175-8d6b1dc1afbf,****0101,CARD_PAYMENT,SUCCESS,30.2,USD,96.33,,,Uber,2026-04-04 06:07:00,
3b643f36-26d5-4378-88a3-b23afac3bd41,****0102,CARD_PAYMENT,SUCCESS,104.79,USD,355.72,,,Google Ads,2026-04-03 18:25:00,
7a8c7cc7-4ede-4a7b-8482-9c6f0fb554c0,****0103,CARD_PAYMENT,SUCCESS,20,USD,1167.86,,,Subscription OPENAI *CHATGPT SUBSCR,2026-04-03 16:48:00,
f5c3b950-d622-4b6a-84b3-e1cf6db1a4e0,****0101,CARD_PAYMENT,SUCCESS,53.2,USD,96.33,,,Namecheap,2026-04-03 15:55:00,
24ce3fed-eece-4c68-8660-3e0572ff061e,,WALLET_WITHDRAW_BANK,SUCCESS,1132.61,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-02 17:03:00,
fe5499d0-c7ab-4d66-84a5-8497f612aaa8,,WALLET_TOP_UP,SUCCESS,1092.7,USD,,,,Nhận & chuyển về ví: Amazon (USD),2026-04-02 03:03:00,
8f22f415-6d19-413e-8272-aed071a342f0,,WALLET_WITHDRAW_BANK,SUCCESS,1885.83,USD,,,,Rút về ngân hàng ACB ****2231,2026-04-01 15:08:00,
48ae4531-0980-4ad7-87bb-046ebef80969,****0102,CARD_TOP_UP,SUCCESS,331.09,USD,355.72,,,Top-up from wallet,2026-04-01 10:08:00,
b0557d0b-8d87-4fc3-8fcc-aef01ee36625,,WALLET_WITHDRAW,SUCCESS,331.09,USD,,,,Nạp vào thẻ Volcano Subs (VC02),2026-04-01 10:08:00,
47538059-3bc8-498c-877e-1e97967f7a3e,,WALLET_TOP_UP,SUCCESS,2139.53,USD,,,,Nhận & chuyển về ví: Payoneer (USD),2026-04-01 05:08:00,
40fbe179-bd9e-40b6-8977-66f88b14f350,****0102,CARD_PAYMENT,SUCCESS,17.73,USD,355.72,,,Grab,2026-03-31 20:09:00,
0a2d6865-9b95-44cd-8264-5f37a08709a8,****0101,CARD_PAYMENT,SUCCESS,32.45,USD,96.33,,,Amazon,2026-03-29 08:28:00,
85f0cc13-3889-4690-8954-93019676e41c,****0103,CARD_PAYMENT,SUCCESS,216.69,USD,1167.86,,,Lazada,2026-03-29 02:48:00,
df1310da-e4bb-492b-808b-fd9724719358,****0101,CARD_PAYMENT,SUCCESS,11.51,USD,96.33,,,The Coffee House,2026-03-29 01:40:00,
302beb0a-9b97-4d12-843a-3c002c12181e,****0101,CARD_PAYMENT,PROCESSING,3.99,USD,96.33,,,Subscription NORDVPN *MONTHLY,2026-03-28 17:29:00,
fe158168-09f6-4616-8029-12f1a6fbfb6f,****0104,DECLINE_FEE,SUCCESS,0.12,EUR,116.86,,,FX fee for SHOPEE *ORDER,2026-03-28 10:53:00,
67ec07e2-c443-465d-8909-d92f9d5b2151,****0104,CARD_PAYMENT,SUCCESS,11.73,EUR,116.86,,,Shopee,2026-03-28 10:52:00,
068e660f-ae3d-4230-8d88-7eb70faa299a,****0101,CARD_PAYMENT,SUCCESS,17.29,USD,96.33,,,Grab,2026-03-28 08:03:00,
42503a23-36e8-44c3-8a30-56e0572cfa7f,****0103,CARD_PAYMENT,SUCCESS,216.75,USD,1167.86,,,Amazon,2026-03-27 19:56:00,
10234e4c-696f-41c6-8f0d-ce18a14359a1,****0102,CARD_PAYMENT,SUCCESS,16,USD,355.72,,,Subscription CLOUDWAYS HOSTING,2026-03-27 13:22:00,
ee47f1d6-7d00-4e82-86e8-3e6e89cd975b,****0102,CARD_PAYMENT,SUCCESS,25.07,USD,355.72,,,Apple,2026-03-27 09:51:00,
9f0c12d1-8c40-448c-866d-f1acbb4a9c76,****0103,CARD_PAYMENT,SUCCESS,15.84,USD,1167.86,,,Shopee,2026-03-26 13:15:00,
7c6facf4-af1c-44ec-8b94-69631490995f,,WALLET_WITHDRAW_BANK,SUCCESS,1689.77,USD,,,,Rút về ngân hàng ACB ****2231,2026-03-25 05:27:00,
1e91e803-6e73-4daf-8e45-421040ad9143,,WALLET_TOP_UP,SUCCESS,1801.08,USD,,,,Nhận & chuyển về ví: Paypal (USD),2026-03-24 17:27:00,
73ffc3e3-6530-4df5-8fb0-b33a4ab09c10,****0103,CARD_PAYMENT,SUCCESS,15,USD,1167.86,,,Subscription FIGMA.COM,2026-03-24 13:00:00,
1e5770ad-7d70-429c-88b9-ef852b7f28a9,****0102,CARD_PAYMENT,SUCCESS,84.8,USD,355.72,,,Amazon,2026-03-23 22:38:00,
725f1c66-9221-4571-8493-3c405830ddd0,****0102,CARD_PAYMENT,FAILURE,20.38,USD,355.72,,,Grab,2026-03-23 17:10:00,
a7bfd25a-1b48-4627-8ee7-c2d68eca6b1b,****0101,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,,,Subscription CANVA* PRO MONTHLY,2026-03-21 12:57:00,
a23cc85e-3623-49d8-85f8-9730e90431c5,****0103,CARD_PAYMENT,SUCCESS,155.82,USD,1167.86,,,Lazada,2026-03-19 15:33:00,
571135ec-7459-4c5e-8a19-134f7ff17875,****0101,CARD_PAYMENT,SUCCESS,18.79,USD,96.33,,,Shopee,2026-03-18 14:35:00,
f841408b-f306-4ace-8929-f0c1aedcf927,****0102,CARD_PAYMENT,SUCCESS,248.04,USD,355.72,,,Facebook Ads,2026-03-18 12:45:00,
56c6c7a5-423c-485f-82fe-335d99fac9cf,****0101,CARD_PAYMENT,SUCCESS,10,USD,96.33,,,Subscription PADDLE.NET* NOTION,2026-03-18 10:18:00,
